Country Name,Country Code,Series Name,Series Code,YR2023
Brunei Darussalam,BRN,"Population ages 0-14, female",SP.POP.0014.FE.IN,47393
Brunei Darussalam,BRN,"Population ages 0-14, male",SP.POP.0014.MA.IN,51067
Brunei Darussalam,BRN,"Population ages 15-64, female",SP.POP.1564.FE.IN,155504
Brunei Darussalam,BRN,"Population ages 15-64, male",SP.POP.1564.MA.IN,168901
Brunei Darussalam,BRN,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,13926
Brunei Darussalam,BRN,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,15733
Brunei Darussalam,BRN,"Population ages 80 and above, female",SP.POP.80UP.FE,2134
Brunei Darussalam,BRN,"Population ages 80 and above, male",SP.POP.80UP.MA,1404
Brunei Darussalam,BRN,"Population, female",SP.POP.TOTL.FE.IN,218629
Brunei Darussalam,BRN,"Population, male",SP.POP.TOTL.MA.IN,233894
Brunei Darussalam,BRN,"Population, total",SP.POP.TOTL,452524
Brunei Darussalam,BRN,Urban population,SP.URB.TOTL,358168
Bulgaria,BGR,"Population ages 0-14, female",SP.POP.0014.FE.IN,433404
Bulgaria,BGR,"Population ages 0-14, male",SP.POP.0014.MA.IN,458734
Bulgaria,BGR,"Population ages 15-64, female",SP.POP.1564.FE.IN,1999154
Bulgaria,BGR,"Population ages 15-64, male",SP.POP.1564.MA.IN,2070421
Bulgaria,BGR,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,567769
Bulgaria,BGR,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,856587
Bulgaria,BGR,"Population ages 80 and above, female",SP.POP.80UP.FE,213506
Bulgaria,BGR,"Population ages 80 and above, male",SP.POP.80UP.MA,111213
Bulgaria,BGR,"Population, female",SP.POP.TOTL.FE.IN,3289145
Bulgaria,BGR,"Population, male",SP.POP.TOTL.MA.IN,3096925
Bulgaria,BGR,"Population, total",SP.POP.TOTL,6386070
Bulgaria,BGR,Urban population,SP.URB.TOTL,4898180
Burkina Faso,BFA,"Population ages 0-14, female",SP.POP.0014.FE.IN,4957168
Burkina Faso,BFA,"Population ages 0-14, male",SP.POP.0014.MA.IN,5116763
Burkina Faso,BFA,"Population ages 15-64, female",SP.POP.1564.FE.IN,6354332
Burkina Faso,BFA,"Population ages 15-64, male",SP.POP.1564.MA.IN,6234579
Burkina Faso,BFA,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,237404
Burkina Faso,BFA,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,351240
Burkina Faso,BFA,"Population ages 80 and above, female",SP.POP.80UP.FE,36245
Burkina Faso,BFA,"Population ages 80 and above, male",SP.POP.80UP.MA,19897
Burkina Faso,BFA,"Population, female",SP.POP.TOTL.FE.IN,11662740
Burkina Faso,BFA,"Population, male",SP.POP.TOTL.MA.IN,11588745
Burkina Faso,BFA,"Population, total",SP.POP.TOTL,23251485
Burkina Faso,BFA,Urban population,SP.URB.TOTL,7561383
Burundi,BDI,"Population ages 0-14, female",SP.POP.0014.FE.IN,2971563
Burundi,BDI,"Population ages 0-14, male",SP.POP.0014.MA.IN,3005933
Burundi,BDI,"Population ages 15-64, female",SP.POP.1564.FE.IN,3504315
Burundi,BDI,"Population ages 15-64, male",SP.POP.1564.MA.IN,3427003
Burundi,BDI,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,142383
Burundi,BDI,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,187361
Burundi,BDI,"Population ages 80 and above, female",SP.POP.80UP.FE,23044
Burundi,BDI,"Population ages 80 and above, male",SP.POP.80UP.MA,13532
Burundi,BDI,"Population, female",SP.POP.TOTL.FE.IN,6663239
Burundi,BDI,"Population, male",SP.POP.TOTL.MA.IN,6575319
Burundi,BDI,"Population, total",SP.POP.TOTL,13238559
Burundi,BDI,Urban population,SP.URB.TOTL,1957189
Cabo Verde,CPV,"Population ages 0-14, female",SP.POP.0014.FE.IN,75930
Cabo Verde,CPV,"Population ages 0-14, male",SP.POP.0014.MA.IN,78159
Cabo Verde,CPV,"Population ages 15-64, female",SP.POP.1564.FE.IN,202698
Cabo Verde,CPV,"Population ages 15-64, male",SP.POP.1564.MA.IN,207570
Cabo Verde,CPV,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,11918
Cabo Verde,CPV,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,22408
Cabo Verde,CPV,"Population ages 80 and above, female",SP.POP.80UP.FE,6015
Cabo Verde,CPV,"Population ages 80 and above, male",SP.POP.80UP.MA,2079
Cabo Verde,CPV,"Population, female",SP.POP.TOTL.FE.IN,301036
Cabo Verde,CPV,"Population, male",SP.POP.TOTL.MA.IN,297646
Cabo Verde,CPV,"Population, total",SP.POP.TOTL,598682
Cabo Verde,CPV,Urban population,SP.URB.TOTL,406996
Cambodia,KHM,"Population ages 0-14, female",SP.POP.0014.FE.IN,2357978
Cambodia,KHM,"Population ages 0-14, male",SP.POP.0014.MA.IN,2481080
Cambodia,KHM,"Population ages 15-64, female",SP.POP.1564.FE.IN,5578082
Cambodia,KHM,"Population ages 15-64, male",SP.POP.1564.MA.IN,5491198
Cambodia,KHM,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,412283
Cambodia,KHM,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,624204
Cambodia,KHM,"Population ages 80 and above, female",SP.POP.80UP.FE,80941
Cambodia,KHM,"Population ages 80 and above, male",SP.POP.80UP.MA,41935
Cambodia,KHM,"Population, female",SP.POP.TOTL.FE.IN,8560264
Cambodia,KHM,"Population, male",SP.POP.TOTL.MA.IN,8384561
Cambodia,KHM,"Population, total",SP.POP.TOTL,16944826
Cambodia,KHM,Urban population,SP.URB.TOTL,4332792
Cameroon,CMR,"Population ages 0-14, female",SP.POP.0014.FE.IN,5962631
Cameroon,CMR,"Population ages 0-14, male",SP.POP.0014.MA.IN,6055725
Cameroon,CMR,"Population ages 15-64, female",SP.POP.1564.FE.IN,7979578
Cameroon,CMR,"Population ages 15-64, male",SP.POP.1564.MA.IN,7889836
Cameroon,CMR,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,344136
Cameroon,CMR,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,415387
Cameroon,CMR,"Population ages 80 and above, female",SP.POP.80UP.FE,60619
Cameroon,CMR,"Population ages 80 and above, male",SP.POP.80UP.MA,44836
Cameroon,CMR,"Population, female",SP.POP.TOTL.FE.IN,14357596
Cameroon,CMR,"Population, male",SP.POP.TOTL.MA.IN,14289697
Cameroon,CMR,"Population, total",SP.POP.TOTL,28647293
Cameroon,CMR,Urban population,SP.URB.TOTL,16992142
Canada,CAN,"Population ages 0-14, female",SP.POP.0014.FE.IN,2951886
Canada,CAN,"Population ages 0-14, male",SP.POP.0014.MA.IN,3093764
Canada,CAN,"Population ages 15-64, female",SP.POP.1564.FE.IN,12669134
Canada,CAN,"Population ages 15-64, male",SP.POP.1564.MA.IN,12858817
Canada,CAN,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,3552340
Canada,CAN,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,4118227
Canada,CAN,"Population ages 80 and above, female",SP.POP.80UP.FE,1093769
Canada,CAN,"Population ages 80 and above, male",SP.POP.80UP.MA,769958
Canada,CAN,"Population, female",SP.POP.TOTL.FE.IN,19739248
Canada,CAN,"Population, male",SP.POP.TOTL.MA.IN,19504921
Canada,CAN,"Population, total",SP.POP.TOTL,39244168
Canada,CAN,Urban population,SP.URB.TOTL,32126061
Caribbean small states,CSS,"Population ages 0-14, female",SP.POP.0014.FE.IN,781605
Caribbean small states,CSS,"Population ages 0-14, male",SP.POP.0014.MA.IN,809195
Caribbean small states,CSS,"Population ages 15-64, female",SP.POP.1564.FE.IN,2650689
Caribbean small states,CSS,"Population ages 15-64, male",SP.POP.1564.MA.IN,2612301
Caribbean small states,CSS,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,292430
Caribbean small states,CSS,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,381998
Caribbean small states,CSS,"Population ages 80 and above, female",SP.POP.80UP.FE,67990
Caribbean small states,CSS,"Population ages 80 and above, male",SP.POP.80UP.MA,42032
Caribbean small states,CSS,"Population, female",SP.POP.TOTL.FE.IN,3814291
Caribbean small states,CSS,"Population, male",SP.POP.TOTL.MA.IN,3713929
Caribbean small states,CSS,"Population, total",SP.POP.TOTL,7528219
Caribbean small states,CSS,Urban population,SP.URB.TOTL,3929612
Cayman Islands,CYM,"Population ages 0-14, female",SP.POP.0014.FE.IN,6012
Cayman Islands,CYM,"Population ages 0-14, male",SP.POP.0014.MA.IN,5575
Cayman Islands,CYM,"Population ages 15-64, female",SP.POP.1564.FE.IN,25197
Cayman Islands,CYM,"Population ages 15-64, male",SP.POP.1564.MA.IN,26614
Cayman Islands,CYM,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,2755
Cayman Islands,CYM,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,3158
Cayman Islands,CYM,"Population ages 80 and above, female",SP.POP.80UP.FE,513
Cayman Islands,CYM,"Population ages 80 and above, male",SP.POP.80UP.MA,352
Cayman Islands,CYM,"Population, female",SP.POP.TOTL.FE.IN,34367
Cayman Islands,CYM,"Population, male",SP.POP.TOTL.MA.IN,34943
Cayman Islands,CYM,"Population, total",SP.POP.TOTL,69310
Cayman Islands,CYM,Urban population,SP.URB.TOTL,69310
Central African Republic,CAF,"Population ages 0-14, female",SP.POP.0014.FE.IN,1360397
Central African Republic,CAF,"Population ages 0-14, male",SP.POP.0014.MA.IN,1386489
Central African Republic,CAF,"Population ages 15-64, female",SP.POP.1564.FE.IN,1435464
Central African Republic,CAF,"Population ages 15-64, male",SP.POP.1564.MA.IN,1415011
Central African Republic,CAF,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,67829
Central African Republic,CAF,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,77123
Central African Republic,CAF,"Population ages 80 and above, female",SP.POP.80UP.FE,7282
Central African Republic,CAF,"Population ages 80 and above, male",SP.POP.80UP.MA,5631
Central African Republic,CAF,"Population, female",SP.POP.TOTL.FE.IN,2872985
Central African Republic,CAF,"Population, male",SP.POP.TOTL.MA.IN,2869330
Central African Republic,CAF,"Population, total",SP.POP.TOTL,5742315
Central African Republic,CAF,Urban population,SP.URB.TOTL,2504453
Central Europe and the Baltics,CEB,"Population ages 0-14, female",SP.POP.0014.FE.IN,7250724
Central Europe and the Baltics,CEB,"Population ages 0-14, male",SP.POP.0014.MA.IN,7636960
Central Europe and the Baltics,CEB,"Population ages 15-64, female",SP.POP.1564.FE.IN,31934150
Central Europe and the Baltics,CEB,"Population ages 15-64, male",SP.POP.1564.MA.IN,32444340
Central Europe and the Baltics,CEB,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,7626800
Central Europe and the Baltics,CEB,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,11505439
Central Europe and the Baltics,CEB,"Population ages 80 and above, female",SP.POP.80UP.FE,2972607
Central Europe and the Baltics,CEB,"Population ages 80 and above, male",SP.POP.80UP.MA,1380638
Central Europe and the Baltics,CEB,"Population, female",SP.POP.TOTL.FE.IN,50690310
Central Europe and the Baltics,CEB,"Population, male",SP.POP.TOTL.MA.IN,47708101
Central Europe and the Baltics,CEB,"Population, total",SP.POP.TOTL,98398413
Central Europe and the Baltics,CEB,Urban population,SP.URB.TOTL,62039189
Chad,TCD,"Population ages 0-14, female",SP.POP.0014.FE.IN,4266442
Chad,TCD,"Population ages 0-14, male",SP.POP.0014.MA.IN,4388918
Chad,TCD,"Population ages 15-64, female",SP.POP.1564.FE.IN,4636594
Chad,TCD,"Population ages 15-64, male",SP.POP.1564.MA.IN,4619955
Chad,TCD,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,165624
Chad,TCD,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,201034
Chad,TCD,"Population ages 80 and above, female",SP.POP.80UP.FE,21597
Chad,TCD,"Population ages 80 and above, male",SP.POP.80UP.MA,14892
Chad,TCD,"Population, female",SP.POP.TOTL.FE.IN,9104070
Chad,TCD,"Population, male",SP.POP.TOTL.MA.IN,9174497
Chad,TCD,"Population, total",SP.POP.TOTL,18278568
Chad,TCD,Urban population,SP.URB.TOTL,4453756
Channel Islands,CHI,"Population ages 0-14, female",SP.POP.0014.FE.IN,13051
Channel Islands,CHI,"Population ages 0-14, male",SP.POP.0014.MA.IN,13298
Channel Islands,CHI,"Population ages 15-64, female",SP.POP.1564.FE.IN,59484
Channel Islands,CHI,"Population ages 15-64, male",SP.POP.1564.MA.IN,60319
Channel Islands,CHI,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,13180
Channel Islands,CHI,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,16014
Channel Islands,CHI,"Population ages 80 and above, female",SP.POP.80UP.FE,4482
Channel Islands,CHI,"Population ages 80 and above, male",SP.POP.80UP.MA,2949
Channel Islands,CHI,"Population, female",SP.POP.TOTL.FE.IN,88549
Channel Islands,CHI,"Population, male",SP.POP.TOTL.MA.IN,86797
Channel Islands,CHI,"Population, total",SP.POP.TOTL,175346
Channel Islands,CHI,Urban population,SP.URB.TOTL,54636
Chile,CHL,"Population ages 0-14, female",SP.POP.0014.FE.IN,1750017
Chile,CHL,"Population ages 0-14, male",SP.POP.0014.MA.IN,1818126
Chile,CHL,"Population ages 15-64, female",SP.POP.1564.FE.IN,6683038
Chile,CHL,"Population ages 15-64, male",SP.POP.1564.MA.IN,6734115
Chile,CHL,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,1189733
Chile,CHL,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,1454561
Chile,CHL,"Population ages 80 and above, female",SP.POP.80UP.FE,370815
Chile,CHL,"Population ages 80 and above, male",SP.POP.80UP.MA,234810
Chile,CHL,"Population, female",SP.POP.TOTL.FE.IN,9887616
Chile,CHL,"Population, male",SP.POP.TOTL.MA.IN,9741974
Chile,CHL,"Population, total",SP.POP.TOTL,19629590
Chile,CHL,Urban population,SP.URB.TOTL,17276395
China,CHN,"Population ages 0-14, female",SP.POP.0014.FE.IN,110386296
China,CHN,"Population ages 0-14, male",SP.POP.0014.MA.IN,126639048
China,CHN,"Population ages 15-64, female",SP.POP.1564.FE.IN,470963961
China,CHN,"Population ages 15-64, male",SP.POP.1564.MA.IN,502461668
China,CHN,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,91036776
China,CHN,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,110390394
China,CHN,"Population ages 80 and above, female",SP.POP.80UP.FE,21313186
China,CHN,"Population ages 80 and above, male",SP.POP.80UP.MA,13568731
China,CHN,"Population, female",SP.POP.TOTL.FE.IN,691740650
China,CHN,"Population, male",SP.POP.TOTL.MA.IN,720137493
China,CHN,"Population, total",SP.POP.TOTL,1411878144
China,CHN,Urban population,SP.URB.TOTL,911649718
Colombia,COL,"Population ages 0-14, female",SP.POP.0014.FE.IN,5388272
Colombia,COL,"Population ages 0-14, male",SP.POP.0014.MA.IN,5612107
Colombia,COL,"Population ages 15-64, female",SP.POP.1564.FE.IN,18300630
Colombia,COL,"Population ages 15-64, male",SP.POP.1564.MA.IN,17903743
Colombia,COL,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,2152817
Colombia,COL,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,2727598
Colombia,COL,"Population ages 80 and above, female",SP.POP.80UP.FE,496736
Colombia,COL,"Population ages 80 and above, male",SP.POP.80UP.MA,309044
Colombia,COL,"Population, female",SP.POP.TOTL.FE.IN,26416500
Colombia,COL,"Population, male",SP.POP.TOTL.MA.IN,25668667
Colombia,COL,"Population, total",SP.POP.TOTL,52085168
Colombia,COL,Urban population,SP.URB.TOTL,42894219
Comoros,COM,"Population ages 0-14, female",SP.POP.0014.FE.IN,158768
Comoros,COM,"Population ages 0-14, male",SP.POP.0014.MA.IN,162990
Comoros,COM,"Population ages 15-64, female",SP.POP.1564.FE.IN,245320
Comoros,COM,"Population ages 15-64, male",SP.POP.1564.MA.IN,248399
Comoros,COM,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,16743
Comoros,COM,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,19855
Comoros,COM,"Population ages 80 and above, female",SP.POP.80UP.FE,2938
Comoros,COM,"Population ages 80 and above, male",SP.POP.80UP.MA,2133
Comoros,COM,"Population, female",SP.POP.TOTL.FE.IN,423943
Comoros,COM,"Population, male",SP.POP.TOTL.MA.IN,428132
Comoros,COM,"Population, total",SP.POP.TOTL,852075
Comoros,COM,Urban population,SP.URB.TOTL,256747
"Congo, Dem. Rep.",COD,"Population ages 0-14, female",SP.POP.0014.FE.IN,23722570
"Congo, Dem. Rep.",COD,"Population ages 0-14, male",SP.POP.0014.MA.IN,23834793
"Congo, Dem. Rep.",COD,"Population ages 15-64, female",SP.POP.1564.FE.IN,26177786
"Congo, Dem. Rep.",COD,"Population ages 15-64, male",SP.POP.1564.MA.IN,25572133
"Congo, Dem. Rep.",COD,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,1325552
"Congo, Dem. Rep.",COD,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,1629974
"Congo, Dem. Rep.",COD,"Population ages 80 and above, female",SP.POP.80UP.FE,216275
"Congo, Dem. Rep.",COD,"Population ages 80 and above, male",SP.POP.80UP.MA,142916
"Congo, Dem. Rep.",COD,"Population, female",SP.POP.TOTL.FE.IN,51530330
"Congo, Dem. Rep.",COD,"Population, male",SP.POP.TOTL.MA.IN,50732478
"Congo, Dem. Rep.",COD,"Population, total",SP.POP.TOTL,102262808
"Congo, Dem. Rep.",COD,Urban population,SP.URB.TOTL,48517567
"Congo, Rep.",COG,"Population ages 0-14, female",SP.POP.0014.FE.IN,1228859
"Congo, Rep.",COG,"Population ages 0-14, male",SP.POP.0014.MA.IN,1251120
"Congo, Rep.",COG,"Population ages 15-64, female",SP.POP.1564.FE.IN,1734455
"Congo, Rep.",COG,"Population ages 15-64, male",SP.POP.1564.MA.IN,1722709
"Congo, Rep.",COG,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,76113
"Congo, Rep.",COG,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,93614
"Congo, Rep.",COG,"Population ages 80 and above, female",SP.POP.80UP.FE,11465
"Congo, Rep.",COG,"Population ages 80 and above, male",SP.POP.80UP.MA,7719
"Congo, Rep.",COG,"Population, female",SP.POP.TOTL.FE.IN,3056928
"Congo, Rep.",COG,"Population, male",SP.POP.TOTL.MA.IN,3049941
"Congo, Rep.",COG,"Population, total",SP.POP.TOTL,6106869
"Congo, Rep.",COG,Urban population,SP.URB.TOTL,4225221
Costa Rica,CRI,"Population ages 0-14, female",SP.POP.0014.FE.IN,504631
Costa Rica,CRI,"Population ages 0-14, male",SP.POP.0014.MA.IN,526648
Costa Rica,CRI,"Population ages 15-64, female",SP.POP.1564.FE.IN,1787560
Costa Rica,CRI,"Population ages 15-64, male",SP.POP.1564.MA.IN,1809378
Costa Rica,CRI,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,269209
Costa Rica,CRI,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,314748
Costa Rica,CRI,"Population ages 80 and above, female",SP.POP.80UP.FE,66272
Costa Rica,CRI,"Population ages 80 and above, male",SP.POP.80UP.MA,46680
Costa Rica,CRI,"Population, female",SP.POP.TOTL.FE.IN,2606939
Costa Rica,CRI,"Population, male",SP.POP.TOTL.MA.IN,2605235
Costa Rica,CRI,"Population, total",SP.POP.TOTL,5212173
Costa Rica,CRI,Urban population,SP.URB.TOTL,4306402
Cote d'Ivoire,CIV,"Population ages 0-14, female",SP.POP.0014.FE.IN,5901694
Cote d'Ivoire,CIV,"Population ages 0-14, male",SP.POP.0014.MA.IN,5971644
Cote d'Ivoire,CIV,"Population ages 15-64, female",SP.POP.1564.FE.IN,8055133
Cote d'Ivoire,CIV,"Population ages 15-64, male",SP.POP.1564.MA.IN,8250388
Cote d'Ivoire,CIV,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,346998
Cote d'Ivoire,CIV,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,347176
Cote d'Ivoire,CIV,"Population ages 80 and above, female",SP.POP.80UP.FE,51954
Cote d'Ivoire,CIV,"Population ages 80 and above, male",SP.POP.80UP.MA,43177
Cote d'Ivoire,CIV,"Population, female",SP.POP.TOTL.FE.IN,14304003
Cote d'Ivoire,CIV,"Population, male",SP.POP.TOTL.MA.IN,14569031
Cote d'Ivoire,CIV,"Population, total",SP.POP.TOTL,28873034
Cote d'Ivoire,CIV,Urban population,SP.URB.TOTL,15345729
Croatia,HRV,"Population ages 0-14, female",SP.POP.0014.FE.IN,260644
Croatia,HRV,"Population ages 0-14, male",SP.POP.0014.MA.IN,275831
Croatia,HRV,"Population ages 15-64, female",SP.POP.1564.FE.IN,1194073
Croatia,HRV,"Population ages 15-64, male",SP.POP.1564.MA.IN,1231346
Croatia,HRV,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,361453
Croatia,HRV,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,510792
Croatia,HRV,"Population ages 80 and above, female",SP.POP.80UP.FE,150504
Croatia,HRV,"Population ages 80 and above, male",SP.POP.80UP.MA,75633
Croatia,HRV,"Population, female",SP.POP.TOTL.FE.IN,1965509
Croatia,HRV,"Population, male",SP.POP.TOTL.MA.IN,1868630
Croatia,HRV,"Population, total",SP.POP.TOTL,3834139
Croatia,HRV,Urban population,SP.URB.TOTL,2245847
Cuba,CUB,"Population ages 0-14, female",SP.POP.0014.FE.IN,842630
Cuba,CUB,"Population ages 0-14, male",SP.POP.0014.MA.IN,900282
Cuba,CUB,"Population ages 15-64, female",SP.POP.1564.FE.IN,3805041
Cuba,CUB,"Population ages 15-64, male",SP.POP.1564.MA.IN,3843694
Cuba,CUB,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,807707
